Name,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude
SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
ST.THOMAS ENGINEERING WORKS,"Opp.South Indian Bank, St.John's Dayara Complex, SH 1, Chingavanam, Kottayam, Chingavanam, Kerala 686531, India",686531,Changanacherry,Kottayam,KERALA,9.5105107,76.52202866666666
TECWA GROUP,"15/58, Desom, Aluva, Kerala 683102, India",683102,Aluva,Ernakulam,KERALA,10.120711972131147,76.33862614918033
THOMSON IMPEX,"Nediyuzhathil Tower, 1333 A, 40, Cannon Shed Rd, Shenoys, Kochi, Kerala 682011, India",682011,Ernakulam,Ernakulam,KERALA,9.989242117391305,76.29452373188406
THRILOKA EXPORTS,"XV/1056, Mylavila, Kerala 691302, India",691302,Kollam,Kollam,KERALA,8.855673983333332,76.71191655
UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA,10.998304046031746,76.01255696507937
VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
VYTTAL AQUA SYSTEM,"Calicut Rd, Thurakkal, Manjeri, Kerala 676517, India",676517,Ernad,Malappuram,KERALA,11.081878113043478,76.06632696956521
ACM NATURAL PRODUCTS,"ACM Valley Vazhakunnu Pulipadam, Mampad, Kerala 676542, India",676542,Nilambur,Malappuram,KERALA,11.24328006744186,76.19810685581396
ADIF MAT EXPORTS,"MGP 7, 674, Shanmukhavilasam Road, North, Komalapuram, Aaryad, Mannanchery, Alappuzha, Kerala 688538, India",688538,Mararikulam,Alappuzha,KERALA,9.57088650909091,76.34889931818181
AGHORI TRADING,"11/701, Tirur, Thirunavaya, Kerala 676108, India",676108,Tirur,Malappuram,KERALA,10.85767042173913,75.951353
AGUS ENTERPRISES,"Pudussery Building, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
AKAY NATURAL INGREDIENTS,"Ambunad Malaidumthuruthu, Cochin, Aluva, Kerala 683561, India",683561,Aluva,Ernakulam,KERALA,6.4428692100000005,-73.33767202
ALUNGAL SPICES&OIL MILLS,"Poocholamad, Kannamangalam, Kerala 676304, India",676304,Tirurangadi,Malappuram,KERALA,11.056520428688524,75.98326629672131
AMICUS COMMUNICATIONS,"THE BUILDING 9 degree N 76 degree E, Desabhimani Rd, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
ANNA FRIED MASALA,"Vithayathil Building, 10/563, Meleth Road, Vikas Nagar, Maradu, Kochi, Kerala 682304, India",682304,Ernakulam,Ernakulam,KERALA,9.938877706666666,76.32558967666667
ARAVIND EXPORTS,"8/1488 Hari Pai Compound, Gujarati Rd, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
ARYAS FOODS,"near Aarattukadavu Road, Kumaranalloor, Kottayam, Kerala 686016, India",686016,Kottayam,Kottayam,KERALA,9.616360489285714,76.53554135357143
BHARATH MARKETING,"Kozhikode - Malappuram - Palakkad Hwy, Pathaikkara, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334
BULK LINER LOGISTICS,"39/6181, Alappatt Cross Road, Ravipuram, Ravipuram, Perumanoor, Kochi, Kerala 682015, India",682015,Ernakulam,Ernakulam,KERALA,9.948697107692308,76.29266132307693
CENTRAL COIR MILLS,"F8XM+CFC, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905
CHENNAI FORGE PRODUCTS P.LTD.,"Chennai, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
CHENNAI RECLAIMATION(P)LTD.,"Chennai, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
CHENNAI FORGE PRODUCTS P.LTD.,"Chennai, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
CHENNAI RECLAIMATION(P)LTD.,"Chennai, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
CHERUSSERIKALAM GROUP,"20/150, neelamperoor, p.o, Kurichy, Chingavanam, Kerala 686534, India",686534,Kuttanad,Alappuzha,KERALA,9.499139,76.50628865625
COCHIN DRUG HOUSE,"Road, Mankuzhy, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
COCHIN CADALAS P.LTD.,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN CONDIMENTS P.LTD.,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN COSMOS FOODS LTD.,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN DIES AND MOULDS,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN FROZEN FOOD EXPORTS P. LTD.,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN RECLAIM & RUBBER,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN RUBBER INDUSTRIES,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN TRADING,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
KOCHI IMPEX,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
KOCHI BENNALE,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN CHEMICALS & RUBBER PRODUCTS,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN PACKERS,"Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
"COCHIN FOOD TECH P. LTD,","Kochi, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COCHIN PETROMINS,"4/147B Devikripa, Fact Road North Kalamassery Near To Ganapathy Temple, behind Bmart Supermarket, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",683104,Kanayannur,Ernakulam,KERALA,10.057542963636363,76.31917809090909
COCOHIN RESIDENCY P.LTD.,"Peeliyadu Road, near Amrita Hospital, Amrita Nagar, Edappally, Kochi, Kerala 682041, India",682041,Kanayannur,Ernakulam,KERALA,9.9560633125,76.391855675
COCHIN RESIDENCY P.LTD.,"Peeliyadu Road, near Amrita Hospital, Amrita Nagar, Edappally, Kochi, Kerala 682041, India",682041,Kanayannur,Ernakulam,KERALA,9.9560633125,76.391855675
COIMBATORE POTTERIES & REFRACTORIES,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
COIMBATORE COTS & COATINGS LTD.,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
COIMBATORE POLYTEX,"Coimbatore, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
CYRIX HEALTHCARE,"30/641B, Vandipetta Road, near SBI Bank, Poonithura, Maradu, Ernakulam, Kochi, Kerala 682038, India",682038,Ernakulam,Ernakulam,KERALA,9.951825921428572,76.32976080714285
DOTS CARGO INDIA,"X7MR+XGG, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
ESTHAPANOSE SONS,"Lemon Grass Avenue, Syrian Church Rd, Kunnathery Thikavu, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856
EUROFINE INTERNATIONAL INDIA,"Noah's Ark, Suit No. 189, NH47 Near Kochi International Airport Jn, Nedumbassery, Angamaly South, Kochi, Angamaly, Kerala 683573, India",683573,Aluva,Ernakulam,KERALA,10.180255566666666,76.38579883333334
EUROTECH POLYMERS,"5574+2MX, Elankur, Kerala 676122, India",676122,Ernad,Malappuram,KERALA,11.122068132142855,76.15194397142858
FOUR G TECHNOLOGIES,"Building no 12/123, Kuzhimattom, Kerala 686533, India",686533,Kottayam,Kottayam,KERALA,9.527813314285716,76.54438353571427
GESCHMACK NATURELLE,"Geshmack Naturelle, PO, Pancode, Vadavucode, Aikaranad North, Kerala 682310, India",682310,Kunnathunad,Ernakulam,KERALA,9.98790642,76.430152955
GREEN COIR HUB,"J8WQ+93V, Post Office Rd, Charamangalam, Mayithara, Cherthala, Kerala 688539, India",688539,Cherthala,Alappuzha,KERALA,9.66428288888889,76.34121377777778
HOSTIA INDUSTRIES,"Neerakkal Building, Muttuchira, Kottayam, Muttuchira, Kerala 686613, India",686613,Vaikom,Kottayam,KERALA,9.7491363125,76.4823580125
J.R.UNIQUE PRINTERS,"T.B Junction, Angamaly, Angamaly, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299
KAVONE AUTOMATION AND MACHINES,"3rd Floor ,V.E Arcade, Palarivattom JN., Sonia Nagar, Palarivattom, Kochi, Kerala 682020, India",682020,Ernakulam,Ernakulam,KERALA,9.96861736259542,76.30114694656488
KAY ENN TRADING,"Kasmisons Arcade, Mahatma Gandhi Rd, near Padma, Mulavukad, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633
KAYAL EXPORTS,"GGJ8+7R5, Chingavanam, Kerala 686007, India",686007,Kottayam,Kottayam,KERALA,9.531553366666667,76.5150448
KERALA TIMBERS,"Appanchira, Kaduthuruthy, Kerala 686604, India",686604,Vaikom,Kottayam,KERALA,9.758229066666669,76.49950541111112
KODUVAYOOR BALAKRISHNASREDHAR,"Koduvayur, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KOLUTHARA EXPORTS LTD.,"Postal Box, No. 7, Keltron Rd, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
KUNNATHAN POLYMERS P.LTD.,"Assamanoor, P.O, Odakkali Nedungapra Krariyely Rd, Perumbavoor, Kerala 683549, India",683549,Kunnathunad,Ernakulam,KERALA,10.10500877,76.547910502
LIV LONG NUTRACUETICALS LTD.,"Bank Rd, Periyar Nagar, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856
LUCIYA INDUSTRIES,"Industrial Development Plot, VI/188B, North Champannoor, Angamaly, Kerala 683573, India",683573,Aluva,Ernakulam,KERALA,10.180255566666666,76.38579883333334
MACHINGAL MARKETING AGENCIES,"Machingal, Down Hill, Malappuram, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
MACHINGAL ENTERPRISES,"Machingal, Down Hill, Malappuram, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
MADAVA PHARMACEUTICAL LABORATORIES,"Ground Floor, PNVM Arcade, North End, Madhava Pharmacy Junction, Providence Rd, Banerji Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
MALABAR HERBS,"Airport Rd, Kochi, Nedumbassery, Kerala 683111, India",683111,Aluva,Ernakulam,KERALA,10.153445285714286,76.3904808
MALABAR TIMBER INDUSTRIES,"Malabar Timber Industries, Karimugal, Kerala 682303, India",682303,Kunnathunad,Ernakulam,KERALA,9.999956208333332,76.39698640416667
MALAVIKA ENGINEERING WORKS,"Sh 1, Kodimatha, Kodimatha, Kottayam, Kerala 686001, India",686001,Kottayam,Kottayam,KERALA,9.590939220930233,76.52573586744185
MEDAMANA RUBBER INDUSTRIES,"Mulakulam North, Piravom, Kerala 686664, India",686664,Muvattupuzha,Ernakulam,KERALA,9.876670519512194,76.48430996341463
MOMO RUBBER PRDUCTS,"Kalamabattuchira,Ithithanam P. O, Changanassery, Ithithanam, Kerala 686535, India",686535,Changanassery,Kottayam,KERALA,9.479609457894735,76.52609346315789
NAS AGENCIES,"NH544, Koonamthai, Edappally, Ernakulam, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
NUCOMET ENTERPRISES,"13/751-2,Koikkara Building, Koikkara Lane Eden Lane, Marottichuvadu - Thoppil Rd, Thrikkakara, Edappally, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
PERINCHERRIL RUBBERS,"DC Road, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
PERUMCHERIL RUBBERS,"DC Road, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
PIO FOOD PRODUCTS,"WJGJ+GVP, Kerala 686672, India",686672,Muvattupuzha,Ernakulam,KERALA,9.924969829166669,76.6025811875
PKG FIBRES,"18/341A, MADATHIVELIYIL, Kalavoor, Alappuzha, Kerala 688522, India",688522,Ambalapuzha,Alappuzha,KERALA,9.572168202777778,76.32190507222222
PRABHA SPECIALITIES,"33/1784, Madathiparambil Building, B-2, Puthiya Road, P.O, Vennala, Kochi, Kerala 682028, India",682028,Ernakulam,Ernakulam,KERALA,9.99670085,76.32102778
PRIME LINKS GLOBAL,"2nd floor, Sunu Plaza, Mangayil School Road, Maradu, Kochi, Kerala 682304, India",682304,Ernakulam,Ernakulam,KERALA,9.938877706666666,76.32558967666667
PROMPT TRADING COMPANY,"N.A ARCADE, Govt. Veterinary Hospital Rd, CHELARI, Thenhipalam, Chelari, Kerala 673636, India",673636,Tirurangadi,Malappuram,KERALA,11.118472538297873,75.8919613468085
R.R.BUSINESS GROUP,"Valakom, Kerala 691532, India",691532,Kottarakkara,Kollam,KERALA,8.94924200625,76.84236991875
RICE TECH AGRO MILLS,"Malabar rice mill, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507
SALVIA EXPORTS,"NH. 17, 27/456, Toll Junction, Metro Pillar No. 386, near TecQ Mobiles, Edappally North, PO, Ernakulam, Alappuzha, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
SEVENS ENTERPRISES,"Athirampuzha Junction, MG9P+C3M, near Juma Masjid, Athirampuzha, Kottayam, Athirampuzha, Kerala 686562, India",686562,Kottayam,Kottayam,KERALA,9.6723036,76.54058719333332
SHAVUOT AGRIC,"Shavuot Agric Building No XII /667-B Valanjandakku road, Olakettiambalam, Perungala, Kerala 690510, India",690510,Chengannur,Alappuzha,KERALA,9.20028885,76.53534655
TAG SECTOR,"XI/357, Kidagoor, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299
TCL CERAMICS LTD,"TCL Ceramics Limited, 26, CSEZ, Kakkanad, Kerala 682037, India",682037,Ernakulam,Ernakulam,KERALA,9.997384706451612,76.34072476129032
V.TEX GARMENTS,"TD Rd, Thuravoor, Thuravoor Thekku, Kerala 688540, India",688540,Cherthala,Alappuzha,KERALA,9.773458592857144,76.30215857142858
VISWAS FOODS,"Viswas Foods, Ramapuram - Aimcombu Rd, Marangadu, Vellilappally, Kerala 686574, India",686574,Meenachil,Kottayam,KERALA,9.722305693333334,76.66728714
YUHAB CRAFTING LLP,"Kallikkadu Road, Malabar Street, Elamkulam, Kerala 679340, India",679340,Perintalmanna,Malappuram,KERALA,10.912338255555555,76.23797407777778
ZAMANI EXPORTS LLC,"4WPQ+2GM, EMEA College - Airport Rd, Karipur, Kerala 673647, India",673647,Tirurangadi,Malappuram,KERALA,11.1203880375,75.9348672875
ZAMORIN WORLD,"P K House Farook College, PO, Kozhikode, Kerala 673632, India",673632,Ernad,Malappuram,KERALA,51.5183605,118.3310501
ZUVA INTERNATIONAL,"76GF+GVC, Nilambur, Kerala 679329, India",679329,Nilambur,Malappuram,KERALA,11.285370839490447,76.23027299235669
24X7  COOLING SOLUTIONS,"29/1713, Bund Rd, Thykoodam, Vyttila, Ernakulam, Kochi, Kerala 682019, India",682019,Ernakulam,Ernakulam,KERALA,9.96996995974026,76.31541058961038
ACUMEN EXPORTERS,"Aruvithura Crossway Rd, Aruvithura, Erattupetta, Kerala 686121, India",686121,Meenachil,Kottayam,KERALA,9.692869868421052,76.77764492631579
ADS APPARELS,"101, Rajdhani Towers, Workshop St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641 60, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
ALIMA TIMBER INDUSTRIES,"Old Muvattupuzha Rd, Perumbavoor, Kerala 683542, India",683542,Kunnathunad,Ernakulam,KERALA,10.114937405454544,76.47808056363637
ALTERSOFT INNOVATIONS INDIA P.LTD.,"Second Floor, Valiyaveetil Buildings, NH 544 (Old NH, 47, Kochi - Salem Hwy, Edappally Toll, Nethaji Nagar, Edappally, Ernakulam, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
AMAL PLYWOOD,"35/2229/B, Vazhi, B1, Palli Pradakshina Rd, Pallinada, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
AMBITN LIFESCIENCES,"386X+V58, HMT Colony Rd, HMT Colony, North Kalamassery, Kalamassery, Ernakulam, Kochi, Kerala 683503, India",683503,Kanayannur,Ernakulam,KERALA,10.0582879625,76.337153153125
AMENSCO MEDICAL TECHNOLOGIES,"KINFRA Road, Nellad, Mazhuvannoor, Kerala 686669, India",686669,Kunnathunad,Ernakulam,KERALA,10.007340951592356,76.52786276496816
AUTOGRADE INDUSTRIES,"6/49 - A2, Thrikkakara, Mundampalam, Kochi, Kakkanad, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
BONAFIDE SURGICALS,"X7JP+6FP, Adv Easwara Iyer Rd, Shenoys, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
CANNANORE TEX-STYLE INT'L.,"Kannur, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
CATLYST CHEMICAL INDUSTRIES,"MASHREQ TRADE CENTRE CALICUT ROAD, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334
COCHIN PLYWOOD,"4F5M+JG5, Perumbavoor, Kerala 683542, India",683542,Kunnathunad,Ernakulam,KERALA,10.114937405454544,76.47808056363637
COIMBATORE POTTERIES & REFRACTORIES,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COIMBATORE COTS & COATINGS LTD.,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
COIMBATORE POLYTEX,"Coimbatore, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
CORNIER P.LTD.,"Vrindavan Tower, 10/485-G, West Kadungalloor, Aluva, Kerala 683110, India",683110,Paravur,Ernakulam,KERALA,10.106830633333333,76.3292302
COSMOS PACKAGING INTERNATIONAL,"EP 3/60, Thadicadu, Anchal, Arackal, Kerala 691306, India",691306,Pathanapuram,Kollam,KERALA,8.91761572457143,76.91935525
DELCO ENGINEERING WORKS,"V7MQ+CV6, Joras (Market) Rd, North Kumbalangi, Kumbalangi, Kochi, Kerala 682007, India",682007,Kochi,Ernakulam,KERALA,9.873862835294116,76.28911113529412
DRISHYA ENGINEERING,"KOLLPPALLY, KALAVAMKODAM P O CHERTHALA, ALAPPUZHA DIST, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
DUA NUT FOODS,"Malayalam nagar TKMC, PO, Vadakkanazhikam, Karicode, Peroor, Kollam, Kerala 691005, India",691005,Kollam,Kollam,KERALA,8.91188756590909,76.63882659886363
EAST COAST SPICES,"11/138, AB-10, Satellite Twp, Padamughal, Kakkanad, Kochi, Kakkanad, Kerala 682030, India",682030,Ernakulam,Ernakulam,KERALA,51.13351584878049,133.02442981463415
EINSTEK-ENGINEERING INSULATION,"Metro Pillar 450, PO Bus Stop, 2nd Floor, National Residency Complex, Bank Jn, Bank Junction, Mamangalam, Edappally, Ernakulam, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
FRUCTUS INC.,"No. 6/858-M, 2nd Floor, Suite No. 552, Valamkottil Towers, Judgemukku, Thrikkakara, Kakkanad, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
GREEN MALABAR TRADING,"V/388C PIPELINE JUNCTION EDAPALLY, Edappally - Pukkattupady Rd, Thrikkakara, PO, Kochi, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735
GREENKERA,"8/253A, MNF BUILDING , KAPPUMTHALA P.O, Muttuchira, Kerala 686613, India",686613,Vaikom,Kottayam,KERALA,9.7491363125,76.4823580125
HAIMA POLYMERS P.LTD.,"2FVR+QR2, Rubber Park Rd, Airapuram, Kerala 683556, India",683556,Kunnathunad,Ernakulam,KERALA,10.083125960465116,76.47373215813954
IBIS MEDICAL EQUIPMENT,"45/279, Koothapady Road, Anjumuri, Thammanam, Anjumuri, Kuthappady, Thammanam, Kochi, Kerala 682032, India",682032,Ernakulam,Ernakulam,KERALA,9.983836255,76.311535635
K.P.B. GLOBAL EXPORTERS PVT LTD,"48GC+GGX, Aluva - Paravoor Rd, Malikampeedika, Kerala 683511, India",683511,Paravur,Ernakulam,KERALA,10.119306989583333,76.29334000833333
KANGAYAM COIR CLUSTER P.LTD.,"Kangayam, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
KERA;LA MATCH INDUSTRIES,"2MC7+CW9, Paingottoor, Kerala 686671, India",686671,Kothamangalam,Ernakulam,KERALA,10.007979096875,76.6938778125
MAC AGRO TECH,"mac agro tech, Kavanur, Kerala 673639, India",673639,Ernad,Malappuram,KERALA,11.22386355755814,76.05105861802325
MADATHIPARAMBIL OPTICALS,"Teejay Estate, Palarivattom Junction, Sonia Nagar, Palarivattom, Ernakulam, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
MARINOS EXPORTS,"XII/240,Hemadri Building, Thirunalloor, P.O, Cherthala, Thirunallur, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
MARWOOD APPARELS,"Payyal, JN, Nedungapra, Vengoor, Kerala 683545, India",683545,Kunnathunad,Ernakulam,KERALA,10.109719963636364,76.52310976666666
MERAKI LINKS,"67/5093, Door No. 17B, DD Oceano Mall, Marine Drive, Kochi, Kerala 682031, India",682031,Ernakulam,Ernakulam,KERALA,9.99692354,76.27468644
NXT INNOVATIONS,"Door No 16 / 138 1st Floor, Karappillil Building Opp Margin Free Market, Pallithazham Junction, PO, Pallithazham, Mulanthuruthy, Kerala 682314, India",682314,Ernakulam,Ernakulam,KERALA,9.904187420689656,76.39910738275861
PLANEX ASSOCIAES INDIA P.LTD.,"Perinchoor Rd, Pookkottumpadam, Amarambalam, Kerala 679332, India",679332,Nilambur,Malappuram,KERALA,11.1941912,76.29018178518518
PREMIUM FERRO ALLOYS LTD.,"Factory: Industrial Area, Binanipuram, Edayar, Binanipuram, Edayar, Aluva , Cochin, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334
PRISTINE TROPICAL FRUITS AND AGRO PRODUCTS,"66RH+J3, Mampad, Kerala 676542, India",676542,Nilambur,Malappuram,KERALA,11.24328006744186,76.19810685581396
QUE-RICO EXIM P.LTD.,"Vengoor, P.O., Perumbavoor, Kochi, Kerala 683546, India",683546,Kunnathunad,Ernakulam,KERALA,10.1428569,76.52744881481482
ROWLINE SOLUTIONS,"Karthala, thozhuvanoor P. O, Valanchery, Athavanad, Kerala 676552, India",676552,Tirur,Malappuram,KERALA,10.902934205042015,76.05797082941177
S.K.COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
S.K. COCO INTERNATIONAL,"3/254 C Pallipuram, P.O, Pin:688541, Cherthala, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
SEAWIND FISHERIES,"Choice Rd, near Choice company, Janatha Nagar, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926
SERVYOND IMPEX,"DOOR NO:VII / 151A KUMMINIPARAMBA PO Karipur, Kondotty, Karipur, Kerala 673638, India",673638,Ernad,Malappuram,KERALA,11.14718034158416,75.96500935445545
SILIVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",679326,Perintalmanna,Malappuram,KERALA,11.053314714285715,76.29075262428572
SULVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",679326,Perintalmanna,Malappuram,KERALA,11.053314714285715,76.29075262428572
SILVER OIL MILLS,"Karuvarakundu-Perinthalmanna Road, Melattur, 37JV+732, Malappuram District, Edappatta, Kerala 679326, India",679326,Perintalmanna,Malappuram,KERALA,11.053314714285715,76.29075262428572
SIYA RUBBERS,"HG3H+27F, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
ST.JUDE FOODS,"Anjilippa, Kanjirappally, Kerala 686518, India",686518,Kanjirapally,Kottayam,KERALA,9.531795412962962,76.82251328518518
STAARLIGHT EXPORTERS,"175 2A2, Koolipalayam Ring Rd, Vigneshwara Nagar, po, Tiruppur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
